Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover (%)
2008,NX18,Red,Red,55.11606771,-4.915966571,19,0.231987944
2008,NX19,Grey,Grey,55.237898,-4.850611,1,0.022893955
2008,NX25,Grey,Grey,54.901373,-4.672671,1,0.181324144
2008,NX25,Red,Red,54.8904325,-4.7331935,5,0.181324144
2008,NX26,Red,Red,54.950627,-4.701626667,18,0.336521613
2008,NX27,Red,Red,55.051472,-4.748087,1,0.616249503
2008,NX28,Grey,Grey,55.120087,-4.774761,5,0.556039455
2008,NX28,Red,Red,55.1119076,-4.786428,12,0.556039455
2008,NX29,Grey,Grey,55.231714,-4.747942,2,0.294215184
2008,NX29,Red,Red,55.20523067,-4.692660333,3,0.294215184
2008,NX35,Red,Red,54.865541,-4.534361,1,0.217631912
2008,NX36,Red,Red,54.937034,-4.554471,1,0.366193472
2008,NX37,Grey,Grey,55.071708,-4.519187,1,0.632355972
2008,NX37,Red,Red,55.045757,-4.598947,4,0.632355972
2008,NX38,Grey,Grey,55.134563,-4.565509,1,0.793928548
2008,NX38,Red,Red,55.135494,-4.564,5,0.793928548
2008,NX39,Red,Red,55.229018,-4.604617,1,0.506481585
2008,NX45,Grey,Grey,54.9027095,-4.3627645,2,0.080567881
2008,NX45,Red,Red,54.886306,-4.374279,5,0.080567881
2008,NX46,Red,Red,54.95787843,-4.452484571,11,0.343219731
2008,NX47,Red,Red,55.010734,-4.377717,1,0.469662352
2008,NX49,Red,Red,55.249496,-4.484794,1,0.426708638
2008,NX55,Red,Red,54.88561183,-4.1962275,18,0.134667259
2008,NX56,Grey,Grey,54.91966,-4.202243,1,0.43520934
2008,NX56,Red,Red,54.91966,-4.202243,1,0.43520934
2008,NX58,Grey,Grey,55.106011,-4.20104,7,0.472020974
2008,NX58,Red,Red,55.148003,-4.249336,4,0.472020974
2008,NX59,Red,Red,55.215287,-4.256276,1,0.324636103
2008,NX64,Red,Red,54.785723,-4.048757,1,0.04450753
2008,NX65,Red,Red,54.8760466,-4.1475158,6,0.148247655
2008,NX66,Grey,Grey,54.992317,-4.109298,1,0.367524113
2008,NX66,Red,Red,54.987818,-4.074678667,6,0.367524113
2008,NX67,Grey,Grey,55.0846525,-4.136093,4,0.424266151
2008,NX67,Red,Red,55.03319,-4.107279444,17,0.424266151
2008,NX75,Grey,Grey,54.890054,-3.877853,2,0.214805214
2008,NX75,Red,Red,54.86522967,-3.884755667,4,0.214805214
2008,NX76,Grey,Grey,54.957497,-3.988767,1,0.091519175
2008,NX76,Red,Red,54.9688785,-3.960956833,10,0.091519175
2008,NX77,Red,Red,55.05258522,-3.931904222,30,0.373213324
2008,NX79,Grey,Grey,55.216945,-3.894792,1,0.277366631
2008,NX79,Red,Red,55.21090522,-3.941838556,21,0.277366631
2008,NX85,Red,Red,54.8854896,-3.815284267,44,0.265408081
2008,NX86,Grey,Grey,54.934989,-3.819069,1,0.199329177
2008,NX86,Red,Red,54.94787739,-3.821731389,36,0.199329177
2008,NX87,Grey,Grey,55.1011505,-3.7654805,2,0.135702585
2008,NX87,Red,Red,55.0558235,-3.83705275,6,0.135702585
2008,NX88,Grey,Grey,55.1333335,-3.777088,2,0.201279297
2008,NX88,Red,Red,55.14519878,-3.798449778,17,0.201279297
2008,NX89,Grey,Grey,55.25305875,-3.80537714,58,0.230895707
2008,NX89,Red,Red,55.23109231,-3.811580938,22,0.230895707
2008,NX96,Red,Red,54.98054767,-3.627353,3,0.415021144
2008,NX97,Grey,Grey,55.0704544,-3.593094,5,0.142649637
2008,NX97,Red,Red,55.06790692,-3.615043038,46,0.142649637
2008,NX98,Grey,Grey,55.1564516,-3.7001226,10,0.222344366
2008,NX98,Red,Red,55.15519414,-3.632108429,22,0.222344366
2008,NX99,Grey,Grey,55.22012833,-3.720437667,3,0.472442108
2008,NX99,Red,Red,55.207942,-3.713627,6,0.472442108
2008,NY06,Grey,Grey,55.005595,-3.446986,1,0.064980545
2008,NY06,Red,Red,55.005028,-3.418821,7,0.064980545
2008,NY07,Grey,Grey,55.058135,-3.4496645,2,0.205055663
2008,NY07,Red,Red,55.086866,-3.561162,2,0.205055663
2008,NY08,Grey,Grey,55.190859,-3.510247,2,0.10657543
2008,NY08,Red,Red,55.136487,-3.466745667,10,0.10657543
2008,NY09,Grey,Grey,55.2259325,-3.48996,4,0.48979246
2008,NY09,Red,Red,55.20997167,-3.465922667,10,0.48979246
2008,NY16,Grey,Grey,55.0048025,-3.2554215,4,0.064188289
2008,NY16,Red,Red,54.99077733,-3.341469,3,0.064188289
2008,NY17,Grey,Grey,55.0639355,-3.362444667,6,0.149416044
2008,NY17,Red,Red,55.0585715,-3.373356875,10,0.149416044
2008,NY18,Grey,Grey,55.125344,-3.349376,2,0.156486399
2008,NY18,Red,Red,55.140732,-3.3392238,11,0.156486399
2008,NY19,Red,Red,55.22416733,-3.324425667,10,0.33099596
2008,NY26,Red,Red,54.996322,-3.2278,1,0.024905466
2008,NY27,Grey,Grey,55.094101,-3.154013,1,0.139138467
2008,NY27,Red,Red,55.034429,-3.191413,8,0.139138467
2008,NY28,Grey,Grey,55.120919,-3.168898,2,0.347224876
2008,NY29,Red,Red,55.255573,-3.183862,2,0.600085374
2008,NY36,Red,Red,54.995975,-3.074599,1,0.002929756
2008,NY37,Grey,Grey,55.08540417,-2.992008667,7,0.092332046
2008,NY37,Red,Red,55.100267,-2.961422,2,0.092332046
2008,NY38,Grey,Grey,55.131751,-2.957473,3,0.207263595
2008,NY38,Red,Red,55.14798263,-3.0192625,14,0.207263595
2008,NY47,Red,Red,55.09876233,-2.883023333,5,0.045237507
2008,NY48,Grey,Grey,55.1538985,-2.815982,4,0.231534334
2008,NY48,Red,Red,55.161806,-2.823907,42,0.231534334
2008,NY59,Red,Red,55.24797367,-2.742148333,6,0.395104989
2008,NY69,Red,Red,55.234734,-2.588844,2,0.033537804
2009,NH18,Red,Red,57.826982,-5.173388,4,0.145408254
2009,NH19,Red,Red,57.871089,-5.097996,1,0.118094257
2009,NH30,Red,Red,57.070905,-4.803235,1,0.374431191
2009,NH35,Red,Red,57.554852,-4.80197,1,0.149955179
2009,NH36,Red,Red,57.6259365,-4.707272,3,0.326806746
2009,NH42,Red,Red,57.331712,-4.585465,4,0.28491969
2009,NH43,Red,Red,57.335709,-4.565805,2,0.392145124
2009,NH45,Red,Red,57.55958767,-4.559828667,12,0.373741851
2009,NH52,Red,Red,57.29056225,-4.440818,15,0.358523378
2009,NH53,Red,Red,57.349912,-4.3732908,6,0.417591511
2009,NH54,Red,Red,57.4705216,-4.434383133,27,0.309971087
2009,NH55,Red,Red,57.55932075,-4.43650775,10,0.212502391
2009,NH56,Red,Red,57.666799,-4.361105,1,0.37155801
2009,NH63,Red,Red,57.39323133,-4.233646667,3,0.463140515
2009,NH64,Red,Red,57.46649876,-4.225470647,23,0.237866924
2009,NH65,Red,Red,57.56209913,-4.269275,14,0.388778881
2009,NH66,Red,Red,57.667049,-4.347706,12,0.259333085
2009,NH69,Red,Red,57.909548,-4.353383,1,0.250374831
2009,NH70,Red,Red,57.08373138,-4.055580154,30,0.08341286
2009,NH72,Red,Red,57.322861,-4.010998667,3,0.124643966
2009,NH73,Red,Red,57.4159625,-4.1426015,4,0.305945102
2009,NH74,Red,Red,57.4951466,-4.0763172,10,0.361661226
2009,NH75,Red,Red,57.596542,-4.1172355,4,0.068936027
2009,NH80,Red,Red,57.13276124,-3.900980238,23,0.48214815
2009,NH81,Red,Red,57.19752321,-3.840627929,15,0.195903381
2009,NH82,Red,Red,57.271689,-3.861451,1,0.196584236
2009,NH84,Red,Red,57.51023967,-3.891926667,3,0.350374144
2009,NH85,Red,Red,57.575951,-3.875223167,16,0.166121959
2009,NH90,Red,Red,57.16433614,-3.697116364,44,0.242609741
2009,NH91,Red,Red,57.21518384,-3.75204104,43,0.576699584
2009,NH92,Red,Red,57.28125281,-3.760659762,26,0.360645539
2009,NH94,Red,Red,57.496894,-3.761013,1,0.578514898
2009,NH95,Red,Red,57.571841,-3.7964455,2,0.451913334
2009,NH96,Red,Red,57.64694,-3.6929165,2,0.135726968
2009,NJ01,Red,Red,57.25627557,-3.651075714,7,0.250164355
2009,NJ02,Red,Red,57.29081822,-3.627137551,63,0.367760037
2009,NJ03,Red,Red,57.3769296,-3.5994558,5,0.196655844
2009,NJ04,Red,Red,57.491458,-3.627358,1,0.30954051
2009,NJ05,Red,Red,57.598155,-3.572727,8,0.475231548
2009,NJ12,Red,Red,57.348861,-3.339348,1,0.198277088
2009,NJ13,Red,Red,57.4064525,-3.3534755,2,0.310360068
2009,NJ15,Red,Red,57.57211775,-3.4399095,5,0.466503657
2009,NJ16,Red,Red,57.6648852,-3.4296098,9,0.213015693
2009,NJ23,Red,Red,57.364477,-3.262608,1,0.231808363
2009,NJ24,Red,Red,57.48098638,-3.255586308,16,0.549167455
2009,NJ26,Red,Red,57.67789907,-3.269206643,20,0.206048504
2009,NJ27,Red,Red,57.717739,-3.285799,2,0.000564718
2009,NJ31,Red,Red,57.20804833,-3.081783,10,0.355215389
2009,NJ32,Red,Red,57.333513,-3.010716,2,0.024872891
2009,NJ33,Red,Red,57.422821,-3.125574,1,0.183605053
2009,NJ34,Red,Red,57.5049548,-3.1532774,10,0.465102441
2009,NJ35,Red,Red,57.58471583,-3.121336,6,0.500497834
2009,NJ36,Red,Red,57.645878,-3.110699167,6,0.163872224
2009,NJ40,Red,Red,57.12732156,-2.873303667,24,0.270596315
2009,NJ41,Red,Red,57.253946,-2.836157,1,0.198864466
2009,NJ42,Red,Red,57.30131267,-2.909906333,3,0.212324305
2009,NJ43,Red,Red,57.3959865,-2.910972333,6,0.532415417
2009,NJ44,Red,Red,57.48586875,-2.87692925,5,0.279418649
2009,NJ50,Red,Red,57.1113613,-2.6917791,17,0.300177353
2009,NJ51,Grey,Grey,57.23388,-2.741278,1,0.195111833
2009,NJ51,Red,Red,57.24312113,-2.705870625,10,0.195111833
2009,NJ52,Red,Red,57.3093,-2.747775,2,0.195592565
2009,NJ54,Red,Red,57.46932,-2.776604667,3,0.278768844
2009,NJ60,Red,Red,57.1127369,-2.6271385,27,0.260572992
2009,NJ61,Grey,Grey,57.26356727,-2.559055455,11,0.390690039
2009,NJ61,Red,Red,57.24331954,-2.602747962,29,0.390690039
2009,NJ62,Red,Red,57.29814833,-2.524648,4,0.281017805
2009,NJ66,Red,Red,57.638247,-2.536787,4,0.047543882
2009,NJ70,Grey,Grey,57.1309615,-2.3377955,3,0.271022756
2009,NJ70,Red,Red,57.148661,-2.352152,9,0.271022756
2009,NJ71,Grey,Grey,57.23833983,-2.447434,6,0.178261556
2009,NJ71,Red,Red,57.23727555,-2.3997544,36,0.178261556
2009,NJ72,Red,Red,57.29940591,-2.424214,16,0.086470649
2009,NJ73,Red,Red,57.4241992,-2.4118548,6,0.102744658
2009,NJ74,Red,Red,57.4847305,-2.391107,12,0.082144756
2009,NJ75,Red,Red,57.55867467,-2.443395333,3,0.091663401
2009,NJ76,Red,Red,57.632538,-2.493916,1,0.007306248
2009,NJ80,Grey,Grey,57.11572091,-2.230660276,225,0.145801017
2009,NJ80,Red,Red,57.13409765,-2.264868824,62,0.145801017
2009,NJ81,Grey,Grey,57.1955081,-2.185957143,22,0.156304331
2009,NJ81,Red,Red,57.21159789,-2.230398389,26,0.156304331
2009,NJ82,Red,Red,57.30699613,-2.303936375,15,0.070620342
2009,NJ83,Red,Red,57.41254117,-2.288771667,8,0.116073865
2009,NJ84,Red,Red,57.457227,-2.258307,2,0.065000952
2009,NJ90,Grey,Grey,57.13311265,-2.142314306,212,0.053831489
2009,NJ90,Red,Red,57.135834,-2.134896,4,0.053831489
2009,NJ91,Grey,Grey,57.1928844,-2.1278884,6,0.063795747
2009,NJ91,Red,Red,57.196458,-2.146436,1,0.063795747
2009,NJ92,Red,Red,57.346925,-2.142881,1,0.075211226
2009,NJ93,Red,Red,57.37138867,-2.062333778,34,0.093215859
2009,NK05,Red,Red,57.604345,-1.947276,1,0.084830666
2009,NM66,Red,Red,56.736934,-5.776057,4,0.186151448
2009,NM77,Red,Red,56.778831,-5.741863,2,0.068931735
2009,NM82,Red,Red,56.405465,-5.519423,1,0.286044416
2009,NM83,Red,Red,56.41428,-5.46185,1,0.076375553
2009,NM94,Red,Red,56.5461535,-5.32495,2,0.32751221
2009,NN05,Red,Red,56.687129,-5.212362,1,0.373475293
2009,NN06,Red,Red,56.700691,-5.174301,2,0.299504326
2009,NN16,Red,Red,56.712111,-4.964503,1,0.253802358
2009,NN17,Red,Red,56.7924,-5.065757,1,0.310964359
2009,NN20,Red,Red,56.188643,-4.785354,1,0.275774059
2009,NN28,Red,Red,56.892364,-4.829252,1,0.281580597
2009,NN50,Red,Red,56.181142,-4.415773,1,0.527976203
2009,NN51,Red,Red,56.327771,-4.33849,32,0.388966588
2009,NN52,Red,Red,56.427216,-4.424874,1,0.240160195
2009,NN55,Red,Red,56.645654,-4.323687,1,0.468128324
2009,NN60,Grey,Grey,56.249154,-4.215316,22,0.317673331
2009,NN60,Red,Red,56.2494254,-4.2300752,31,0.317673331
2009,NN62,Red,Red,56.38919883,-4.138388,10,0.084119623
2009,NN64,Red,Red,56.600398,-4.162802333,3,0.071799332
2009,NN69,Red,Red,57.05215067,-4.177959667,13,0.199188536
2009,NN70,Grey,Grey,56.181588,-3.958982,1,0.30401815
2009,NN70,Red,Red,56.203468,-4.0237665,2,0.30401815
2009,NN71,Red,Red,56.3432065,-3.995578,4,0.081389721
2009,NN72,Grey,Grey,56.37444533,-3.990192333,4,0.229398951
2009,NN72,Red,Red,56.381867,-3.994359,1,0.229398951
2009,NN74,Red,Red,56.581386,-3.992645,2,0.324498172
2009,NN79,Red,Red,57.066423,-4.042425333,3,0.190591006
2009,NN80,Grey,Grey,56.265619,-3.78,1,0.137126195
2009,NN81,Grey,Grey,56.346484,-3.842019,2,0.236147944
2009,NN81,Red,Red,56.271323,-3.880394,1,0.236147944
2009,NN82,Grey,Grey,56.3823952,-3.8800348,9,0.14397231
2009,NN82,Red,Red,56.388855,-3.832725,1,0.14397231
2009,NN84,Red,Red,56.6117032,-3.8923944,7,0.331220158
2009,NN85,Red,Red,56.650608,-3.814416,4,0.244975569
2009,NN86,Grey,Grey,56.767176,-3.8609485,2,0.422130941
2009,NN86,Red,Red,56.75035733,-3.863644,3,0.422130941
2009,NN90,Red,Red,56.185127,-3.621584,1,0.237428375
2009,NN91,Grey,Grey,56.279743,-3.6692,1,0.171364837
2009,NN91,Red,Red,56.287901,-3.739109,1,0.171364837
2009,NN92,Grey,Grey,56.411993,-3.657158,1,0.211420781
2009,NN92,Red,Red,56.412745,-3.7333565,5,0.211420781
2009,NN93,Red,Red,56.528291,-3.759786,1,0.059898243
2009,NN94,Grey,Grey,56.550698,-3.632307,1,0.536062011
2009,NN94,Red,Red,56.630298,-3.660196,4,0.536062011
2009,NN95,Grey,Grey,56.70101025,-3.72149625,4,0.421215582
2009,NN95,Red,Red,56.68147986,-3.737773857,9,0.421215582
2009,NN96,Grey,Grey,56.745479,-3.778106,1,0.114435342
2009,NN96,Red,Red,56.72029,-3.780185,1,0.114435342
2009,NO00,Red,Red,56.203341,-3.603008,1,0.325315484
2009,NO01,Grey,Grey,56.3396976,-3.5407962,6,0.233963337
2009,NO01,Red,Red,56.35383967,-3.520312,11,0.233963337
2009,NO02,Grey,Grey,56.433362,-3.549409,9,0.218594493
2009,NO02,Red,Red,56.43824067,-3.500963667,3,0.218594493
2009,NO03,Grey,Grey,56.536397,-3.519485,3,0.201753146
2009,NO03,Red,Red,56.4772065,-3.58287,3,0.201753146
2009,NO04,Grey,Grey,56.5543507,-3.5574648,10,0.369788833
2009,NO04,Red,Red,56.56803455,-3.576187636,18,0.369788833
2009,NO08,Red,Red,56.98739,-3.523827,1,0.050993501
2009,NO10,Red,Red,56.259119,-3.4132275,2,0.076759514
2009,NO11,Grey,Grey,56.359123,-3.348948,1,0.153796274
2009,NO11,Red,Red,56.280805,-3.362341,3,0.153796274
2009,NO12,Grey,Grey,56.40040264,-3.419199273,21,0.164696499
2009,NO12,Red,Red,56.4174712,-3.4022398,5,0.164696499
2009,NO13,Grey,Grey,56.53102225,-3.4233395,4,0.190279153
2009,NO13,Red,Red,56.521662,-3.39738325,4,0.190279153
2009,NO14,Grey,Grey,56.58386543,-3.372285429,7,0.136384102
2009,NO14,Red,Red,56.58379554,-3.341865846,20,0.136384102
2009,NO15,Red,Red,56.646901,-3.406503,6,0.245170626
2009,NO19,Red,Red,57.004437,-3.3939526,9,0.203243873
2009,NO20,Red,Red,56.261998,-3.180842,5,0.150020785
2009,NO21,Red,Red,56.304415,-3.240429,1,0.13967205
2009,NO22,Red,Red,56.435291,-3.28353,1,0.067207426
2009,NO23,Grey,Grey,56.4969315,-3.227995,5,0.177162768
2009,NO23,Red,Red,56.51076167,-3.238955333,6,0.177162768
2009,NO24,Grey,Grey,56.57785671,-3.169990143,8,0.084138221
2009,NO24,Red,Red,56.614639,-3.228181143,8,0.084138221
2009,NO25,Grey,Grey,56.683649,-3.24626,1,0.208072609
2009,NO25,Red,Red,56.683649,-3.24626,3,0.208072609
2009,NO26,Grey,Grey,56.725344,-3.298301,1,0.278015262
2009,NO29,Red,Red,57.03386817,-3.209905833,6,0.263151057
2009,NO31,Red,Red,56.30722383,-3.086978333,6,0.09870466
2009,NO32,Grey,Grey,56.457465,-3.024647,3,0.062492866
2009,NO32,Red,Red,56.38762467,-3.067035333,11,0.062492866
2009,NO33,Grey,Grey,56.48313242,-3.044729424,62,0.106139225
2009,NO33,Red,Red,56.49016934,-3.04625117,128,0.106139225
2009,NO34,Grey,Grey,56.5918362,-3.0699618,9,0.107557369
2009,NO34,Red,Red,56.624778,-2.99984,1,0.107557369
2009,NO35,Red,Red,56.68078563,-3.02966425,13,0.112913192
2009,NO36,Red,Red,56.788164,-3.120406,8,0.159996286
2009,NO39,Red,Red,57.044802,-3.064871417,13,0.377846937
2009,NO40,Grey,Grey,56.216858,-2.847589,3,0.10475566
2009,NO40,Red,Red,56.221464,-2.868362,1,0.10475566
2009,NO42,Red,Red,56.423561,-2.875132667,3,0.220115118
2009,NO43,Grey,Grey,56.47731214,-2.861437,8,0.044310792
2009,NO43,Red,Red,56.4865755,-2.93991,9,0.044310792
2009,NO44,Red,Red,56.637119,-2.913758,1,0.104656114
2009,NO45,Red,Red,56.6692225,-2.872355,22,0.094206324
2009,NO46,Red,Red,56.736556,-2.826265,2,0.092299112
2009,NO49,Red,Red,57.063421,-2.955732,4,0.421568064
2009,NO53,Grey,Grey,56.4997034,-2.7450782,9,0.06448071
2009,NO53,Red,Red,56.502441,-2.76797225,4,0.06448071
2009,NO54,Grey,Grey,56.551863,-2.766929,1,0.075704654
2009,NO54,Red,Red,56.63233425,-2.697851625,9,0.075704654
2009,NO55,Grey,Grey,56.67750633,-2.686269,4,0.207330037
2009,NO55,Red,Red,56.67547267,-2.6970698,18,0.207330037
2009,NO56,Red,Red,56.78648725,-2.7042135,6,0.100565871
2009,NO57,Red,Red,56.83529767,-2.664273667,7,0.062725992
2009,NO59,Red,Red,57.07044943,-2.777427857,30,0.460101536
2009,NO64,Red,Red,56.58815188,-2.60057375,13,0.053825962
2009,NO65,Grey,Grey,56.697343,-2.616392,1,0.10541475
2009,NO65,Red,Red,56.70141433,-2.640410667,3,0.10541475
2009,NO66,Red,Red,56.7867135,-2.585660667,12,0.143553007
2009,NO67,Red,Red,56.85103767,-2.569462,8,0.188164163
2009,NO69,Grey,Grey,57.05006043,-2.526722829,35,0.470068188
2009,NO69,Red,Red,57.05729483,-2.542078086,47,0.470068188
2009,NO76,Red,Red,56.754497,-2.491404,1,0.067954718
2009,NO77,Red,Red,56.84027413,-2.470111125,11,0.092430382
2009,NO79,Grey,Grey,57.06281965,-2.369940674,45,0.391035075
2009,NO79,Red,Red,57.0590071,-2.4211925,27,0.391035075
2009,NO88,Grey,Grey,56.97436217,-2.236177,7,0.142319313
2009,NO88,Red,Red,56.9766535,-2.25126875,4,0.142319313
2009,NO89,Grey,Grey,57.08366985,-2.226384446,65,0.163921579
2009,NO89,Red,Red,57.046148,-2.271543,3,0.163921579
2009,NR76,Red,Red,55.819784,-5.650007,2,0.46735791
2009,NR82,Red,Red,55.504274,-5.337114,1,0.000464826
2009,NR86,Red,Red,55.8331215,-5.458959,2,0.488927412
2009,NR87,Red,Red,55.900221,-5.422274,1,0.262613914
2009,NR88,Red,Red,56.041881,-5.436423,1,0.524428963
2009,NR89,Red,Red,56.060532,-5.476651,3,0.514511979
2009,NR95,Red,Red,55.70427,-5.272159,1,0.016119004
2009,NR97,Red,Red,55.891857,-5.322878667,9,0.407043845
2009,NS02,Red,Red,55.50660563,-5.112170875,17,0.250149616
2009,NS03,Red,Red,55.58541048,-5.1505898,59,0.173892761
2009,NS04,Red,Red,55.6584135,-5.15224025,4,0.046610054
2009,NS08,Red,Red,56.04044,-5.188966,5,0.49731761
2009,NS17,Red,Red,55.95419057,-4.925608,10,0.391525693
2009,NS18,Red,Red,56.03134914,-4.929042429,12,0.45044691
2009,NS19,Red,Red,56.136215,-4.970707,2,0.452284672
2009,NS20,Grey,Grey,55.30102617,-4.776351167,6,0.193197788
2009,NS20,Red,Red,55.313011,-4.829206,1,0.193197788
2009,NS21,Grey,Grey,55.357604,-4.685641,1,0.060616839
2009,NS24,Grey,Grey,55.69528,-4.858366,1,0.042664935
2009,NS27,Red,Red,55.899028,-4.793348,4,0.105745983
2009,NS30,Grey,Grey,55.331598,-4.627641,3,0.297983353
2009,NS30,Red,Red,55.29774867,-4.612803667,3,0.297983353
2009,NS31,Grey,Grey,55.420934,-4.61829475,49,0.091125636
2009,NS31,Red,Red,55.40338,-4.577125,3,0.091125636
2009,NS32,Grey,Grey,55.4626165,-4.612770857,29,0.036765705
2009,NS32,Red,Red,55.455497,-4.620585667,5,0.036765705
2009,NS33,Grey,Grey,55.5612166,-4.6395774,5,0.065214234
2009,NS33,Red,Red,55.57687,-4.605398,3,0.065214234
2009,NS34,Grey,Grey,55.643699,-4.6432165,6,0.093882211
2009,NS36,Grey,Grey,55.832887,-4.695967,1,0.123074203
2009,NS39,Red,Red,56.1377925,-4.6247055,11,0.201398578
2009,NS40,Grey,Grey,55.307848,-4.398622,1,0.278346889
2009,NS40,Red,Red,55.276972,-4.503831,1,0.278346889
2009,NS41,Grey,Grey,55.4102955,-4.4893325,2,0.236056206
2009,NS41,Red,Red,55.38713,-4.523423,1,0.236056206
2009,NS42,Grey,Grey,55.49321333,-4.448659667,11,0.078632065
2009,NS43,Grey,Grey,55.594692,-4.5049745,2,0.047898243
2009,NS43,Red,Red,55.565064,-4.525308,1,0.047898243
2009,NS44,Grey,Grey,55.671973,-4.4737145,2,0.115543379
2009,NS47,Grey,Grey,55.908992,-4.406816,1,0.21642903
2009,NS51,Red,Red,55.4462815,-4.2805145,2,0.241557983
2009,NS52,Grey,Grey,55.503923,-4.345607,1,0.154387766
2009,NS56,Grey,Grey,55.87255925,-4.308224,8,0.064706874
2009,NS57,Grey,Grey,55.901038,-4.399924,1,0.186779461
2009,NS59,Red,Red,56.149448,-4.402592,1,0.342263416
2009,NS66,Grey,Grey,55.828751,-4.229404,1,0.105119157
2009,NS69,Grey,Grey,56.12934425,-4.14534375,13,0.126435046
2009,NS69,Red,Red,56.122667,-4.16441,2,0.126435046
2009,NS70,Grey,Grey,55.357299,-3.9425105,2,0.110678626
2009,NS72,Grey,Grey,55.537422,-3.975156,2,0.19424903
2009,NS77,Grey,Grey,55.955848,-3.99802,3,0.206847214
2009,NS78,Red,Red,56.070989,-3.991122,1,0.278273626
2009,NS79,Grey,Grey,56.122016,-3.947104,1,0.158513647
2009,NS79,Red,Red,56.1094296,-4.0134388,6,0.158513647
2009,NS80,Grey,Grey,55.284145,-3.789342,1,0.17839612
2009,NS80,Red,Red,55.29759133,-3.812002667,3,0.17839612
2009,NS85,Grey,Grey,55.731799,-3.843217,1,0.264271422
2009,NS85,Red,Red,55.735652,-3.825878,1,0.264271422
2009,NS89,Grey,Grey,56.135613,-3.8504355,2,0.104547794
2009,NS97,Grey,Grey,56.001102,-3.607452,1,0.14215196
2009,NS97,Red,Red,56.001102,-3.607452,1,0.14215196
2009,NS98,Red,Red,56.085015,-3.715409,2,0.12023511
2009,NS99,Red,Red,56.134899,-3.659701333,3,0.228417202
2009,NT00,Grey,Grey,55.340867,-3.441841,1,0.448028506
2009,NT00,Red,Red,55.31942633,-3.472934333,21,0.448028506
2009,NT03,Grey,Grey,55.590258,-3.550941,1,0.129874988
2009,NT06,Grey,Grey,55.900308,-3.512911,1,0.186688283
2009,NT09,Grey,Grey,56.172785,-3.603345,7,0.203375634
2009,NT09,Red,Red,56.16696833,-3.468892667,3,0.203375634
2009,NT13,Grey,Grey,55.5884945,-3.317629,3,0.157359746
2009,NT18,Red,Red,56.054194,-3.378426,1,0.087990007
2009,NT19,Red,Red,56.162176,-3.443482,2,0.170236278
2009,NT22,Red,Red,55.481589,-3.135249,1,0.157658453
2009,NT23,Grey,Grey,55.586368,-3.263611,1,0.163985542
2009,NT23,Red,Red,55.63540083,-3.174763333,6,0.163985542
2009,NT24,Grey,Grey,55.671013,-3.2011575,2,0.355317267
2009,NT24,Red,Red,55.651422,-3.135391,1,0.355317267
2009,NT26,Grey,Grey,55.912168,-3.25739,1,0.126153088
2009,NT27,Grey,Grey,55.931458,-3.169179,1,0.049180864
2009,NT29,Grey,Grey,56.139703,-3.191587,1,0.119626288
2009,NT33,Grey,Grey,55.616413,-3.029587,2,0.454800689
2009,NT33,Red,Red,55.6285284,-3.0197406,6,0.454800689
2009,NT37,Grey,Grey,55.9517395,-3.1137395,2,0.018005938
2009,NT40,Red,Red,55.340376,-2.93885,1,0.206774105
2009,NT41,Grey,Grey,55.424012,-2.803374,4,0.111729874
2009,NT42,Red,Red,55.559604,-2.942487,1,0.223149224
2009,NT43,Grey,Grey,55.60072588,-2.8317735,48,0.206392672
2009,NT43,Red,Red,55.6078575,-2.8349055,7,0.206392672
2009,NT46,Grey,Grey,55.896101,-2.883466,1,0.125584483
2009,NT50,Grey,Grey,55.374615,-2.647728,1,0.604247454
2009,NT51,Grey,Grey,55.431473,-2.760858,21,0.107484804
2009,NT51,Red,Red,55.4231215,-2.69000275,4,0.107484804
2009,NT53,Grey,Grey,55.603865,-2.707849,4,0.156749234
2009,NT53,Red,Red,55.629647,-2.677342,1,0.156749234
2009,NT54,Grey,Grey,55.690497,-2.721343,1,0.112370365
2009,NT58,Grey,Grey,56.057088,-2.72175,6,0.031423311
2009,NT61,Grey,Grey,55.432461,-2.580723,1,0.210184451
2009,NT61,Red,Red,55.4382105,-2.598997,3,0.210184451
