OSGR10km,Year,Count Red,Count Grey,Latitude(WGS84),Longitude(WGS84),Ratio Red/Grey,Forest Cover (%)
NJ52,2015,1,0,57.35593,-2.76202,1,19.5592565
NJ52,2016,6,0,57.30518,-2.682956667,1,19.5592565
NJ53,2008,6,0,57.44567667,-2.774436667,1,23.83603782
NJ53,2010,6,0,57.4077875,-2.7664075,1,23.83603782
NJ53,2011,4,1,57.37781375,-2.7488025,0.8,23.83603782
NJ53,2012,3,0,57.37161,-2.7601,1,23.83603782
NJ53,2013,2,0,57.409645,-2.754405,1,23.83603782
NJ53,2015,6,0,57.429628,-2.784542,1,23.83603782
NJ53,2016,1,0,57.44382,-2.78551,1,23.83603782
NJ53,2017,2,0,57.44485,-2.763035,1,23.83603782
NJ54,2008,17,0,57.47275571,-2.815427143,1,27.87688441
NJ54,2009,3,0,57.46932333,-2.776603333,1,27.87688441
NJ54,2010,7,0,57.47460571,-2.783514286,1,27.87688441
NJ54,2011,8,0,57.47984,-2.791021429,1,27.87688441
NJ54,2012,5,0,57.485232,-2.812908,1,27.87688441
NJ54,2013,5,0,57.481392,-2.809328,1,27.87688441
NJ54,2014,8,0,57.47211375,-2.78662375,1,27.87688441
NJ54,2015,33,0,57.47351207,-2.784596897,1,27.87688441
NJ54,2016,4,0,57.49880667,-2.75331,1,27.87688441
NJ54,2017,10,0,57.462455,-2.75159875,1,27.87688441
NJ55,2008,1,0,57.53871,-2.83599,1,23.09535805
NJ55,2010,1,0,57.61899,-2.78426,1,23.09535805
NJ55,2011,3,0,57.555015,-2.81877,1,23.09535805
NJ55,2012,3,0,57.57026,-2.709883333,1,23.09535805
NJ55,2013,3,0,57.538905,-2.69622,1,23.09535805
NJ55,2014,4,0,57.55221,-2.6842725,1,23.09535805
NJ56,2008,2,0,57.65313,-2.78332,1,13.33282518
NJ56,2012,1,0,57.6501,-2.76399,1,13.33282518
NJ56,2014,2,0,57.65313,-2.7762,1,13.33282518
NJ56,2015,1,0,57.68178,-2.79736,1,13.33282518
NJ56,2016,9,0,57.67806333,-2.817393333,1,13.33282518
NJ60,2008,21,0,57.12342818,-2.59445,1,26.05729921
NJ60,2009,36,0,57.11344692,-2.625053077,1,26.05729921
NJ60,2010,14,1,57.14044214,-2.580386429,0.933333333,26.05729921
NJ60,2011,13,1,57.11468643,-2.599934286,0.928571429,26.05729921
NJ60,2012,23,0,57.12493273,-2.621825455,1,26.05729921
NJ60,2013,5,0,57.129772,-2.593744,1,26.05729921
NJ60,2014,16,0,57.11644214,-2.61985,1,26.05729921
NJ60,2015,15,0,57.122285,-2.611045833,1,26.05729921
NJ60,2016,13,0,57.13538333,-2.579865833,1,26.05729921
NJ60,2017,4,0,57.12679,-2.609465,1,26.05729921
NJ61,2008,52,18,57.24845028,-2.581447628,0.742857143,39.0690039
NJ61,2009,35,19,57.2523166,-2.583457135,0.648148148,39.0690039
NJ61,2010,54,22,57.24869031,-2.569250238,0.710526316,39.0690039
NJ61,2011,37,27,57.24443448,-2.533358545,0.578125,39.0690039
NJ61,2012,46,0,57.23833156,-2.53044875,1,39.0690039
NJ61,2013,23,3,57.25324778,-2.615218611,0.884615385,39.0690039
NJ61,2014,5,0,57.24628,-2.56565,1,39.0690039
NJ61,2015,32,0,57.22412407,-2.539558889,1,39.0690039
NJ61,2016,23,2,57.23124033,-2.561909565,0.92,39.0690039
NJ61,2017,28,0,57.2259004,-2.536578,1,39.0690039
NJ62,2008,12,0,57.28340778,-2.552312222,1,28.10178049
NJ62,2009,4,0,57.29814667,-2.52465,1,28.10178049
NJ62,2010,10,1,57.32041357,-2.568742143,0.909090909,28.10178049
NJ62,2011,6,0,57.315565,-2.541935,1,28.10178049
NJ62,2012,17,0,57.310058,-2.556978667,1,28.10178049
NJ62,2013,7,1,57.31288071,-2.553595714,0.875,28.10178049
NJ62,2014,9,0,57.32657333,-2.566583333,1,28.10178049
NJ62,2015,15,0,57.30296833,-2.528936667,1,28.10178049
NJ62,2016,56,0,57.30948423,-2.548265769,1,28.10178049
NJ62,2017,33,0,57.2988136,-2.533582,1,28.10178049
NJ63,2010,1,0,57.38289,-2.59293,1,10.32312622
NJ63,2011,2,0,57.37088,-2.55154,1,10.32312622
NJ63,2012,2,0,57.39645,-2.57318,1,10.32312622
NJ63,2013,8,0,57.390875,-2.575153333,1,10.32312622
NJ63,2014,7,0,57.398366,-2.588592,1,10.32312622
NJ63,2015,17,0,57.42143222,-2.583238889,1,10.32312622
NJ63,2016,28,0,57.43014727,-2.597781818,1,10.32312622
NJ63,2017,7,0,57.43495333,-2.599873333,1,10.32312622
NJ64,2008,1,0,57.53077,-2.66045,1,11.63815453
NJ64,2011,3,0,57.465645,-2.6284,1,11.63815453
NJ64,2012,4,0,57.46061,-2.613016667,1,11.63815453
NJ64,2013,6,0,57.4847075,-2.620475,1,11.63815453
NJ64,2014,8,0,57.523795,-2.560815,1,11.63815453
NJ64,2015,13,0,57.472696,-2.596026,1,11.63815453
NJ64,2016,21,0,57.47308444,-2.594786667,1,11.63815453
NJ64,2017,9,0,57.48061,-2.61456,1,11.63815453
NJ65,2008,5,0,57.58855,-2.51005,1,11.52239976
NJ65,2010,6,0,57.559905,-2.581545,1,11.52239976
NJ65,2011,4,0,57.59825,-2.52662,1,11.52239976
NJ65,2012,3,0,57.58261,-2.52426,1,11.52239976
NJ65,2013,2,0,57.55516,-2.63249,1,11.52239976
NJ65,2014,7,0,57.57667143,-2.518138571,1,11.52239976
NJ65,2015,5,0,57.56161333,-2.597493333,1,11.52239976
NJ65,2016,1,0,57.54221,-2.51867,1,11.52239976
NJ65,2017,3,0,57.570695,-2.575055,1,11.52239976
NJ66,2008,8,0,57.655328,-2.533018,1,4.754388195
NJ66,2009,4,0,57.63825,-2.53679,1,4.754388195
NJ66,2010,8,0,57.655974,-2.547764,1,4.754388195
NJ66,2011,8,0,57.655584,-2.525632,1,4.754388195
NJ66,2012,14,0,57.65941778,-2.533233333,1,4.754388195
NJ66,2013,8,0,57.64507333,-2.530136667,1,4.754388195
NJ66,2014,2,0,57.65536,-2.52531,1,4.754388195
NJ66,2015,11,0,57.65475143,-2.530064286,1,4.754388195
NJ66,2016,7,0,57.64528,-2.5193025,1,4.754388195
NJ70,2008,6,3,57.1239375,-2.369211667,0.666666667,27.10227556
NJ70,2009,13,3,57.13429778,-2.348385,0.8125,27.10227556
NJ70,2010,20,27,57.12735131,-2.366925363,0.425531915,27.10227556
NJ70,2011,30,35,57.11267941,-2.349273438,0.461538462,27.10227556
NJ70,2012,25,3,57.13776433,-2.360806333,0.892857143,27.10227556
NJ70,2013,11,5,57.1367025,-2.340403625,0.6875,27.10227556
NJ70,2014,27,19,57.14049556,-2.357141905,0.586956522,27.10227556
NJ70,2015,40,14,57.13829659,-2.356030147,0.740740741,27.10227556
NJ70,2016,49,12,57.15402875,-2.37510075,0.803278689,27.10227556
NJ70,2017,68,8,57.15504953,-2.37408197,0.894736842,27.10227556
NJ71,2008,39,31,57.23547774,-2.442690393,0.557142857,17.82615559
NJ71,2009,39,7,57.23439905,-2.424780952,0.847826087,17.82615559
NJ71,2010,49,11,57.24275141,-2.423236875,0.816666667,17.82615559
NJ71,2011,66,28,57.23541067,-2.407953692,0.70212766,17.82615559
NJ71,2012,108,23,57.23761194,-2.410746881,0.824427481,17.82615559
NJ71,2013,57,3,57.24836033,-2.409806369,0.95,17.82615559
NJ71,2014,34,47,57.25505666,-2.43476698,0.419753086,17.82615559
NJ71,2015,149,11,57.24971588,-2.427431624,0.93125,17.82615559
NJ71,2016,152,11,57.25253272,-2.423417225,0.932515337,17.82615559
NJ71,2017,152,0,57.24603973,-2.420941088,1,17.82615559
NJ72,2008,7,0,57.28993,-2.396493333,1,8.647064881
NJ72,2009,23,0,57.29569462,-2.415656923,1,8.647064881
NJ72,2010,21,4,57.29122844,-2.413034688,0.84,8.647064881
NJ72,2011,28,5,57.295386,-2.40040375,0.848484848,8.647064881
NJ72,2012,33,19,57.2904082,-2.421071259,0.634615385,8.647064881
NJ72,2013,29,10,57.29546719,-2.394978397,0.743589744,8.647064881
NJ72,2014,39,5,57.28180527,-2.412552636,0.886363636,8.647064881
NJ72,2015,68,10,57.2884916,-2.41069622,0.871794872,8.647064881
NJ72,2016,49,5,57.27956534,-2.394141318,0.907407407,8.647064881
NJ72,2017,80,0,57.28801812,-2.394879275,1,8.647064881
NJ73,2008,16,0,57.421005,-2.44202,1,10.27446577
NJ73,2009,10,0,57.430035,-2.392645,1,10.27446577
NJ73,2010,17,0,57.424958,-2.403345,1,10.27446577
NJ73,2011,9,0,57.42481333,-2.403076667,1,10.27446577
NJ73,2012,22,0,57.433265,-2.387739286,1,10.27446577
NJ73,2013,17,0,57.425693,-2.40107,1,10.27446577
NJ73,2014,36,0,57.43883571,-2.387342857,1,10.27446577
NJ73,2015,37,0,57.43527462,-2.391351923,1,10.27446577
NJ73,2016,16,0,57.427105,-2.396074,1,10.27446577
NJ73,2017,12,0,57.430001,-2.399167,1,10.27446577
NJ74,2009,13,0,57.50096333,-2.416326667,1,8.214475562
NJ74,2010,17,0,57.50798571,-2.443304286,1,8.214475562
NJ74,2011,3,0,57.50832,-2.454216667,1,8.214475562
NJ74,2012,11,2,57.49348214,-2.421762857,0.846153846,8.214475562
NJ74,2013,8,0,57.470218,-2.410562,1,8.214475562
NJ74,2014,2,0,57.49589,-2.416415,1,8.214475562
NJ74,2015,17,0,57.516735,-2.419412143,1,8.214475562
NJ74,2016,12,0,57.51656167,-2.452111667,1,8.214475562
NJ74,2017,5,0,57.527235,-2.4408,1,8.214475562
NJ75,2008,5,0,57.559508,-2.458748,1,9.166340121
NJ75,2009,3,0,57.55867333,-2.443393333,1,9.166340121
NJ75,2010,21,0,57.575655,-2.453678,1,9.166340121
NJ75,2011,8,0,57.54803,-2.41291,1,9.166340121
NJ75,2012,5,0,57.587385,-2.44745,1,9.166340121
NJ75,2013,3,0,57.58582,-2.445335,1,9.166340121
NJ75,2014,1,0,57.611,-2.46517,1,9.166340121
NJ75,2015,14,0,57.558813,-2.457571,1,9.166340121
NJ75,2016,4,0,57.548655,-2.4155875,1,9.166340121
NJ75,2017,7,0,57.5570925,-2.4576275,1,9.166340121
NJ76,2008,3,0,57.63347,-2.49569,1,0.73062477
NJ76,2009,1,0,57.63254,-2.49392,1,0.73062477
NJ76,2013,1,0,57.63248,-2.48748,1,0.73062477
NJ76,2014,1,0,57.64928,-2.47328,1,0.73062477
NJ76,2015,3,0,57.637115,-2.483175,1,0.73062477
NJ80,2008,21,203,57.13239647,-2.232359768,0.09375,14.58010168
NJ80,2009,80,254,57.12702839,-2.251495714,0.239520958,14.58010168
NJ80,2010,73,699,57.12711466,-2.225188787,0.094559585,14.58010168
NJ80,2011,189,561,57.13059952,-2.235279063,0.252,14.58010168
NJ80,2012,217,562,57.12584983,-2.23291158,0.278562259,14.58010168
NJ80,2013,141,272,57.12970241,-2.232197028,0.341404358,14.58010168
NJ80,2014,139,243,57.12714173,-2.220895871,0.363874346,14.58010168
NJ80,2015,234,387,57.13198301,-2.225280084,0.376811594,14.58010168
NJ80,2016,404,224,57.12802412,-2.22005003,0.643312102,14.58010168
NJ80,2017,459,191,57.12702929,-2.21262403,0.706153846,14.58010168
NJ81,2008,13,118,57.20261292,-2.218919513,0.099236641,15.6304331
NJ81,2009,35,27,57.19743085,-2.208729557,0.564516129,15.6304331
NJ81,2010,38,107,57.19407265,-2.201809725,0.262068966,15.6304331
NJ81,2011,45,110,57.19681534,-2.204547405,0.290322581,15.6304331
NJ81,2012,47,32,57.19768074,-2.212454212,0.594936709,15.6304331
NJ81,2013,28,21,57.19937277,-2.212685852,0.571428571,15.6304331
NJ81,2014,76,29,57.21912506,-2.235402537,0.723809524,15.6304331
NJ81,2015,146,121,57.21184334,-2.215097176,0.546816479,15.6304331
NJ81,2016,144,105,57.2140242,-2.218737495,0.578313253,15.6304331
NJ81,2017,78,99,57.20662113,-2.22602097,0.440677966,15.6304331
NJ82,2008,4,5,57.31428125,-2.232094583,0.444444444,7.062034211
NJ82,2009,12,0,57.31026,-2.300794286,1,7.062034211
NJ82,2010,9,0,57.30447167,-2.279033333,1,7.062034211
NJ82,2011,29,1,57.33819019,-2.192712593,0.966666667,7.062034211
NJ82,2012,24,3,57.302405,-2.288597333,0.888888889,7.062034211
NJ82,2013,23,3,57.30615952,-2.221037143,0.884615385,7.062034211
NJ82,2014,67,7,57.30717516,-2.262449599,0.905405405,7.062034211
NJ82,2015,83,24,57.29408037,-2.227540428,0.775700935,7.062034211
NJ82,2016,83,28,57.27694132,-2.215690044,0.747747748,7.062034211
NJ82,2017,75,8,57.27978007,-2.212298786,0.903614458,7.062034211
NJ83,2008,38,3,57.4108056,-2.256837024,0.926829268,11.6073865
NJ83,2009,11,0,57.41015111,-2.262868889,1,11.6073865
NJ83,2010,18,0,57.41110385,-2.248122308,1,11.6073865
NJ83,2011,47,0,57.41817462,-2.250902308,1,11.6073865
NJ83,2012,37,0,57.41817313,-2.240128125,1,11.6073865
NJ83,2013,28,0,57.40556,-2.230626667,1,11.6073865
NJ83,2014,94,0,57.40154818,-2.212207955,1,11.6073865
NJ83,2015,37,0,57.42261625,-2.263114583,1,11.6073865
NJ83,2016,8,0,57.42101857,-2.23534,1,11.6073865
NJ83,2017,20,0,57.39105412,-2.227076471,1,11.6073865
NJ84,2008,2,0,57.46049,-2.26725,1,6.500095223
NJ84,2009,2,0,57.457225,-2.25831,1,6.500095223
NJ84,2011,3,0,57.46344333,-2.260463333,1,6.500095223
NJ84,2012,3,0,57.45856,-2.26748,1,6.500095223
NJ84,2016,11,0,57.45927667,-2.265766667,1,6.500095223
NJ85,2010,4,0,57.58108,-2.31156,1,8.385373854
